,text,sentiment,comment_clean
5778, Thời gian giao hàng rất nhanhđồng hồ cũng khá đẹp nhưng khi mở ra đang chạy vù vù rồi k có còn nút bảo vệ như lúc mới nữa  tuy nhiên vẫn cho 5 sao,1,giao hàng nhanhđồng hồ đẹp chạy vù vù rồi không nút bảo_vệ như cho 5
5779,Shop gói hàng trong hộp rất chắc chắn k bị móp méo j (điem này m rất thích) hàng auth. M đang dùng chưa hết nhưng mua dự trữ hộp này nhân lúc còn hàng sale :)),1,shop gói hàng hộp không móp đéo điem mày thích hàng mày dùng hết mua dự_trữ hộp nhân hàng sale
5780,Cam on shop nka e tkjk lam,1,cam trực_tuyến shop nka tkjk lam
5781,sai màu hoàn toàn đặt màu đen đưa màu nâu mặc dù ghi chú rất rõ ràng là order màu đen Shop phục vụ rất kém,0,sai màu đặt màu đen màu nâu mặc_dù ghi_chú rõ_ràng đặt_hàng màu đen shop phục_vụ kém
5782,Có đặt hàng chai tẩy rửa giầy dép nhưng shop k gửi kèm giày đến lúc m gọi lại và nt thì k TL.  Tôi k hài lòng với cách quỵt khách như thế này mặc dù chỉ mấy nghìn thôi nhưng shop k k tl cũng chẳng xl. Thái độ phục vụ khách k tốt  Shop phục vụ rất kém,0,đặt_hàng chai tẩy_rửa giày_dép shop không gửi kèm giày mày gọi nhắn_tin không trả_lời không hài_lòng quỵt khách như thế này mặc_dù chỉ mấy nghìn shop không không trả_lời chẳng xl thái_độ phục_vụ khách không tốt shop phục_vụ kém
5783,Mình nhận được hàng gồm 3 lõi lọc 1-2-3. Cửa hàng cam kết hàng chính hãng chuẩn trên bài đăng nhưng khi mình nhận đc lõi 1-3 là chính hãng made in Taiwan thôi nha. Lõi số 2 là hàng nhái rất nhẹ  nhìn màu rất dại.Trên lõi số 2 không có nguồn gốc sản xuất ở đâu hết chỉ ghi đơn vị nhập khẩu.,0,được hàng 3 lõi lọc 1 2 3 cửa_hàng cam_kết hàng chính hãng chuẩn trên đăng được lõi 1 3 chính hãng made in taiwan lõi 2 hàng nhái nhẹ màu dại trên lõi 2 không nguồn_gốc sản_xuất hết chỉ ghi nhập_khẩu
5784,Thời gian giao hàng nhanh hơn dự kiến tuy nhiên đề nghị Shoppee có chính sách tốt hơn về vận chuyển,1,giao hàng nhanh hơn dự_kiến đề_nghị shoppee chính_sách tốt hơn về vận_chuyển
5785, Chất lượng sản phẩm rất kémnhựa hôi . tiền nào của đấy,0,chất_lượng sản_phẩm kémnhựa hôi tiền đấy
5786, Đóng gói sản phẩm rất kémgiày bị móp méo hơi ố vàng ,0,đóng_gói sản_phẩm kémgiày móp đéo hơi ố vàng
5787,Son lên màu đẹp và cảm ơn món quà nhỏ của shop,1,son màu đẹp món quà shop
5788, Chất lượng sản phẩm kém bật lên phun 2 cái rồi tắt ngúm luôn. Nhắn tin shop thì cug k thấy trả lời Shop phục vụ kém,0,chất_lượng sản_phẩm kém bật phun 2 rồi tắt ngúm nhắn_tin shop không thấy trả_lời shop phục_vụ kém
5789,Siêu kute.  Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời,1,siêu dễ_thương chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời
5790,Mực Bento thailan ngon lắm shop ạtks,1,mực bento thailan ngon lắm shop ạtks
5791, Good product quality  Good value for money  Fast delivery  Excellent service by seller,1,tốt product quality tốt value for money fast delivery excellent service by seller
5792,mo sem khong ro mong manh giao hang bi vo kem chat luong khong giong quan cao,0,mo sem khong ro mong_manh giao hang bi vo kem chat luong khong giong quan
5793,"Em yêu yêu đã ngủ chưaAnh yêu yêu cũng mới vừa ngủ xong
Nến yêu yêu cháy trong phòng
Tình yêu yêu chảy trong lòng yêu yêu...""""
Đây là đoạn mà mình ấn tượng nhất của tác phẩm ! 
Đơn giản vì có khá vần hay và dễ thương :)
Còn lại thì mình vẫn chưa ưng ý cho lắm ! Chú Mèo Gấu khá lụy tình ! Đến nỗi chả buồn bắt chuột và cứ uể oải, mỏi mệt, chán nản, mình đọc mà cũng muốn mệt theo ! Rồi chi tiết mèo kết thân với chuột, tình thương, tình bạn giữa mèo và chuột, thứ tình cảm dường như chẳng thể nào xảy ra ! Nhưng mình nghĩ, lí do để có thứ tình cảm này là do Mèo Gấu """"vì tình chán chuột"""" hay không ? Nếu như Mèo Gấu và Mèo Hoa đang yêu nhau, ở bên nhau thì liệu chú Mèo Gấu có bắt vài con chuột làm quà cho Mèo Hoa không nhỉ ? :) Và ở đây hơi nhiều đoạn tình cảm mà mình nghĩ không cần thiết ! Cái kết thì khá là """"phũ"""" với Mèo Gấu ! Từ đầu đến cuối, truyện dường như bị một bầu không khí u ám bao trùm ! Nếu có thì cũng chỉ có vài tia sáng yếu ớt mà thôi! Chung lại thì cuốn sách này khá là nhạt, chưa sâu sắc, chưa để lại dấu ấn gì nhiều trong lòng mình ... Đây cũng chính là nguyên do mà mình chỉ ấn tượng với mỗi đoạn thơ nêu trên :) 
Là cảm nhận của riêng mình thôi nhé ;)",0,yêu yêu ngủ chưaanh yêu yêu ngủ xong nến yêu yêu cháy phòng tình_yêu yêu chảy yêu yêu đoạn ấn_tượng tác_phẩm đơn_giản vần dễ_thương ưng_ý cho lắm mèo gấu lụy tình nổi chả buồn bắt chuột uể_oải mỏi_mệt chán_nản đọc mệt rồi chi_tiết mèo kết thân chuột tình_thương_tình bạn mèo chuột tình_cảm dường_như chẳng_thể_nào xảy nghĩ lí_do tình_cảm_mèo gấu tình chán chuột không mèo gấu_mèo hoa yêu liệu mèo gấu bắt chuột làm_quà cho mèo hoa không hơi nhiều đoạn tình_cảm không cần_thiết kết phũ mèo gấu đầu truyện dường_như một bầu không_khí u_ám bao_trùm chỉ tia sáng yếu_ớt sách nhạt sâu_sắc dấu_ấn nhiều chính nguyên_do chỉ ấn_tượng đoạn thơ nêu trên cảm_nhận
5794,Giao thiếu sp. Thời gian giao hàng rất chậm. Shop phục vụ rất kém.,0,giao sản_phẩm giao hàng chậm shop phục_vụ kém
5795,Sản phẩm mua về không thể sử dụng được. Đồng hồ mua về chạy toàn sai thì mua làm gì. Shop kinh doanh không có uy tín ae đừng nên mua kẻo mất tiền oan giống mh.,0,sản_phẩm mua về được đồng_hồ mua về chạy toàn sai mua shop kinh_doanh không uy_tín anh_em đừng nên mua kẻo tiền oan giống
5796,Lần thứ 2 mua hàng của Shop! Giao hàng siêu nhanh !  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,1,lần 2 mua hàng shop giao hàng siêu nhanh chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp giao hàng nhanh
5797,Khá ok. Nấu mì tầm 3-5p. Còn độ bền thì chưa biết.,1,được nấu mì tầm 3 5 p_độ bền biết
5798, Quần áo đẹp nhưng đặt đồ bé gái giao 2 bộ bé gái 2 bộ bé trai hơi khó mặc.Đóng gói sản phẩm rất đẹp và chắc chắn,1,quần_áo đẹp đặt đồ bé gái giao 2 bé gái 2 bé trai hơi mặc đóng_gói sản_phẩm đẹp
5799,Quá tuyệt vời! Lâu nay bỏ ko uống do giờ uống lại biết liền. Sữa về nhiều con bú thoải mái ko mất ngủ đêm nữa,1,tuyệt_vời bỏ không uống uống biết liền sữa về nhiều bú thoải_mái không mất_ngủ đêm
5800,Shop gưi thieu 01 quyen sach. Phản hồi không thấy trả lời hay giải quyết là sao?,1,shop gưi thieu 01 quyen sach phản_hồi không thấy trả_lời_giải_quyết
5801,Ko có đưa cái móc khoá nào ,0,không móc khóa
5802,Sản phẩm sử dụng thích lắm không bị nhờn rít thấm nhanh ✌🏻,1,sản_phẩm thích lắm không nhờn rít thấm nhanh
5803,Ngon. Nhanh. Sẽ mua tiếp.,1,ngon nhanh mua tiếp
5804,Giao hang nhanh. Nhung size hoi to. Sản phẩm ok ,1,giao hang nhanh nhung size hoi to sản_phẩm được
5805,K biet phai noi sao chu luc giao may rat ok luc xai thi cắm dien lai k chay lam mua ve phi tien k ban buon dc gi ma con bi ck chưởi Ngu nua chu.mong shop se doi may khac,0,không biet phai noi chu luc giao may rat được luc xai thi cắm dien lai không chay lam mua ve_phi_tien không ban buon được gi ma bi chồng chưởi ngu nua chu mong shop se doi may khac
5806,"""IP7 mà không nâng cấp Camera với thời lượng Pin thì khả năng sẽ lại thê thảm như SE. So với Note 6 thì thua toàn tập.""",0,ip7 không nâng_cấp máy_ảnh thời_lượng pin khả_năng thê_thảm như se note 6 thua toàn_tập
5807,Đẹp nhưng đồng hồ hết pin cả hai cái . Một cái thì lỏng kim. Sửa hết 70k .😊😊,0,đẹp đồng_hồ hết pin hai một lỏng kim sửa hết 70 k
5808,Sản phầm không giống như những gì shop nói nhan viên giao hàng thái độ không tốt,1,sản phầm không giống như shop nhan viên giao hàng thái_độ không tốt
5809, Thời gian giao hàng rất nhanh. Ghế đẹp,1,giao hàng nhanh ghế đẹp
5810,Hàng ok lắm nhưg bắn hk có lực.,1,hàng được lắm bắn hk lực
5811,Bán hàng cà chớn hì đặt size 39 gửi về 38 mà nt cho shop đổi size thì k ai trả lời buôn bán có tâm chút chứ mua hàng k đúng size sao mang hả ,0,bán hàng cà chớn hì đặt size 39 gửi về 38 nhắn_tin cho shop đổi size không trả_lời buôn_bán tâm chút mua hàng không đúng size sao mang hả
5812, Thời gian giao hàng rất nhanh  sản phẩm trên cả tuyệt vời 😍,1,giao hàng nhanh sản_phẩm trên tuyệt_vời
5813,Đóng gói sơ Sàiquat mỏng yếutiền nao của đó ☹️☹️☹️☹️,0,đóng_gói sơ sàiquat mỏng yếutiền nao ️ ️ ️ ️
5814,Giày đẹp mà size 39 hơi chật chân so với mẫu khác ,1,giày đẹp size 39 hơi chật chân mẫu
5815, Đóng gói sản phẩm rất đẹp và chắc chắn. Bánh dẻo,1,đóng_gói sản_phẩm đẹp bánh_dẻo
5816, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền sẽ IG hộ shop dài dài,1,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ tốt tiền instagram hộ shop
5817,Ko thể ngửi thấy mùi tinh daau trong kẹp hoặc rất ít tinh dầu nên ko chắc có đuổi nổi muỗi ko. Chắc kẹp vào cho xinh thôi ko có tác dụng. ,0,ngửi thấy mùi tinh daau kẹp tinh_dầu nên không đuổi nổi muỗi không kẹp cho xinh không tác_dụng
5818,"Hình thức tầm 85%
Chất lượng ngon( chạy 2 máy con với 3 cam vẫn chạy tốt)
Shop phục vụ tốtgiá thành rất tốt so với thị trường.",1,hình_thức tầm 85 chất_lượng ngon chạy 2 máy 3 cam chạy tốt shop phục_vụ tốtgiá thành tốt thị_trường
5819,Đưa thiếu đồ đồ thì cũng được nhưng tính tổng tiền rồi nhưng trong hộp đồ thiếu một món ,0,đồ đồ được tổng_tiền rồi hộp đồ một món
5820,k được như quảng cáo. phần mút chống xước khi kẹp điện thoại dán rất tồi.,0,không được như quảng_cáo phần mút chống xước kẹp điện_thoại dán tồi
5821,"""Ngon. Bo re""",1,ngon bo re
5822,trong hình đẹp hơn nhiều.,0,hình đẹp hơn nhiều
5823,Không như mong đợi. Ko có hồng ngoại mà chỉ là 2 bóng led nháy. Chất lượng sản phẩm rất kém Rất không đáng tiền,0,không như mong_đợi không hồng_ngoại chỉ 2 bóng led nháy chất_lượng sản_phẩm kém không tiền
5824,Đi lên chân đẹp gọn chân. May mà mình đặt tăng lên 1 cỡ nên đi rất vừa,1,đi chân đẹp gọn chân may mà đặt 1 cỡ nên đi
5825,Ok đc giảm 1k kkkkk ,1,được được 1 k kkkkk
5826,Vô cùng hài lòng c  giáo hàng nhanh sản phẩm tốt tóm lại vô cùng thích 😀😀😀cảm ơn shop nhiêu hì em biết tại bưu điện ship lâu chứ shop giao hàng cưc nhanh chỉ sau 1 ngày,1,vô_cùng hài_lòng c giáo hàng nhanh sản_phẩm tốt tóm lại vô_cùng thích shop nhiêu hì em biết bưu_điện ship lâu shop giao hàng cưc nhanh chỉ 1
5827,đường may ko chắc chắn nói chung tạm hài lòng.,0,đường may không tạm hài_lòng
5828,Tắm k bật tone ,0,tắm không bật tone
5829,Sao mới mua về xài được hơn 1 tháng mà hư là sao? Chất lượng được có 1 tháng ak,0,mua về xài được hơn 1 tháng hư chất_lượng được 1 tháng
5830, Shop phục vụ rất tốt Thời gian giao hàng rất nhanh. Chất lượng ok. Giống hình,1,shop phục_vụ tốt giao hàng nhanh chất_lượng được giống hình
5831,Hiu hiu. Mua về chân chồng mình đi trong cũng đẹp lắm shop. Hợp với giá tiền lắm luôn. Mỗi tội chân ổng hơi lắm ruốc. :) ,1,hiu_hiu mua về chân chồng đi đẹp lắm shop hợp giá tiền lắm tội chân hơi lắm ruốc
5832,Đóng gói hơi sơ sài. Hàng chất lượng ok. Tưởng k nhiều mà nhiều không tưởng :)) nhận hàng thấy 1 thùng mà hãi 😂,1,đóng_gói hơi sơ xài hàng chất_lượng được tưởng không nhiều nhiều không_tưởng hàng thấy 1 thùng hãi
5833,Báo mua sản phẩm được tặng kèm bộ túi ví thời trang mà mình không hề nhận đưuọc sản phẩm khuyến mãi cũng không thấy thông báo gì từ tiki? Mình muốn có câu trả lời thoả đáng cho vẫn đề này?,0,báo mua sản_phẩm được tặng kèm túi ví thời_trang không hề đưuọc sản_phẩm khuyến_mãi không thấy thông_báo tiki câu trả_lời thỏa_đáng cho đề
5834,Hình lệch xấu. Mẫu khác mẫu shop đưa ra,0,hình lệch xấu mẫu mẫu shop
5835,Giao hàng rất  nhanh ,1,giao hàng nhanh
5836,Giày shop đẹp lắm  giao hàng nhanh đóng sản phẩm chắc chắn nữa nói chung là tuyệt vời!,1,giày shop đẹp lắm giao hàng nhanh đóng sản_phẩm tuyệt_vời
5837,Màu hồng đỏ nude rất đẹp. Đánh lên ưng gì đâu.,1,màu hồng đỏ nude đẹp đánh ưng
5838,Giao hàng date cũ sx từ tháng 11/2017,0,giao hàng date cũ sản_xuất tháng 11 2017
5839, Shop phục vụ rất kém giao sai hàng nhắn tin k thèm trả lời đặt 1 màu giao 1 màu khác. ,0,shop phục_vụ kém giao sai hàng nhắn_tin không thèm trả_lời đặt 1 màu giao 1 màu
5840,K giống như mong đợi :/ ,0,không giống như mong_đợi
5841,Rất vừa ý shop nhé!!!,1,ý shop
5842,xài được 4 hôm. mi rụng ngứa mắt và mọc mấy mụn nước bên trong mắt gây mờ mắt. đã ngưng k dám dùng nữa. chỉ dám xài cho lông mày thôi. hồi xưa xài dầu dừa rẻ hơn k có bị mà giờ xài cái này đắt lại bị. đau lòng gê. k hợp vì có thành phần dị ứng.,0,xài được 4 hôm mi rụng ngứa_mắt mọc mấy mụn mắt mờ mắt ngưng không dám dùng chỉ dám xài cho lông_mày hồi xưa xài dầu dừa rẻ hơn không xài đắt đau_lòng ghê không hợp_thành_phần ứng
5843,Treo đầu dê bán thịt chó. sp xấu tệ hại khác xa hình,0,treo đầu dê bán thịt chó sản_phẩm xấu tệ_hại xa hình
5844,Máy mua về dùng được một ngày bị hỏng,0,máy mua về dùng được một hỏng
5845,Hinh anh k giong thuc te. La may dung. Nhun cuoi cun la may ngang. ,0,hinh không giong thuc te la may dung nhun cười cun la may ngang
